provider_id,qr_rating,licensed_capacity,num_visits,age_min,age_max,license_age_days,visits_count,violations_count,amenity_accredited_by_a_national_organization,amenity_field_trips,amenity_home_pick_up,amenity_provides_care_for_head_start,amenity_provides_nc_pre_k,amenity_provides_transportation,amenity_will_enroll_children_with_special_needs,facility_type_ccc,facility_type_fcc,ratio_1_year_olds_children,ratio_2_year_olds_children,ratio_3_year_olds_children,ratio_4_year_olds_children,ratio_5_12_year_olds_children,ratio_5_year_old_pre_schoolers_children,ratio_infants_children,restriction_daytime_care_only,restriction_enhanced_requirements,restriction_no_cooking,restriction_reduced_ratios,restriction_serves_no_more_than_two,visits_announced_announced_count,visits_announced_unannounced_count
1870,5,99,13,0,12,1293,13,5,0,1,0,0,1,0,0,1,0,6,9,10,13,20,13,5,0,0,0,0,0,1,12
476,5,198,19,0,12,2284,19,8,0,1,0,0,1,1,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,0,19
4386,2,5,8,1,12,1284,8,2,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,8
4193,4,8,8,0,12,3217,8,1,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,8
959,5,8,7,0,12,158,7,2,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,7
2619,3,8,6,0,12,2319,6,4,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,1,0,6
6416,5,162,9,0,12,354,9,4,0,0,0,0,1,0,0,1,0,0,0,10,13,15,0,0,,,,,,0,9
1839,5,30,7,2,5,366,7,0,0,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,1,0,0,7
5095,3,50,7,0,12,2348,7,3,0,0,0,0,0,0,0,1,0,0,0,15,20,25,0,0,,,,,,0,7
1378,4,8,6,0,12,425,6,0,0,0,0,0,0,0,1,0,1,,,,,,,,0,0,0,0,0,0,6
198,5,103,7,0,12,446,7,6,0,0,0,0,0,0,0,1,0,0,0,10,13,15,0,0,0,0,0,0,0,1,6
1617,3,10,7,0,12,183,7,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,1,6
3051,5,12,9,0,12,2584,9,5,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,9
5136,1,5,5,0,12,7119,5,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,5
2172,5,111,12,0,12,2285,12,5,0,0,0,0,1,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,12
2795,5,142,12,0,6,662,12,5,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,12
825,5,50,10,4,12,1352,10,5,0,0,0,0,0,1,0,1,0,0,0,0,13,20,0,0,,,,,,0,10
1437,1,8,6,0,12,4531,6,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,0,6
4120,5,37,8,0,12,477,8,3,0,0,0,0,0,1,0,1,0,0,0,10,13,15,0,0,0,0,0,0,0,1,7
4472,5,27,7,0,12,388,7,0,0,0,0,0,1,0,0,1,0,5,9,10,13,19,15,4,,,,,,1,6
6349,5,172,18,0,12,466,18,4,0,0,0,0,0,0,0,1,0,6,9,10,13,20,15,5,,,,,,1,17
2250,3,65,15,0,12,3141,15,7,0,0,0,0,0,1,0,1,0,0,0,10,13,15,0,0,0,0,0,0,0,0,15
1669,3,138,9,0,12,795,9,3,0,0,0,0,0,0,0,1,0,0,0,15,20,25,0,0,,,,,,1,8
1960,5,100,6,0,12,1807,6,3,0,0,0,0,0,1,1,1,0,0,0,15,20,25,0,0,,,,,,0,6
5556,5,8,7,0,12,1032,7,0,0,1,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,7
4609,2,8,6,0,12,698,6,3,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,1,5
3906,3,8,6,0,12,1447,6,2,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,6
5655,4,8,7,0,12,2550,7,4,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,7
2983,3,148,6,0,12,2186,6,3,0,1,0,0,0,1,0,1,0,6,9,10,13,20,15,5,0,0,0,0,0,0,6
3964,5,299,7,0,6,789,7,1,0,0,0,0,0,0,0,1,0,6,9,10,13,20,15,5,0,0,0,0,0,0,7
3658,5,100,8,0,5,3335,8,3,0,0,0,0,1,0,0,1,0,0,0,9,12,0,0,0,0,0,0,1,0,0,8
2498,5,176,12,0,12,2994,12,6,0,0,0,0,0,0,0,1,0,6,9,10,13,0,15,5,,,,,,1,11
2358,4,67,9,0,12,2119,9,5,0,0,0,0,0,0,0,1,0,0,0,15,20,25,0,0,0,0,0,0,0,0,9
3749,5,144,12,0,12,660,12,2,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,12
832,5,90,11,0,12,2865,11,4,0,0,0,0,0,0,0,1,0,0,0,15,20,0,0,0,0,0,0,0,0,0,11
3251,5,15,11,0,12,386,11,0,0,0,0,0,0,1,0,1,0,0,0,9,12,19,0,0,,,,,,1,10
5707,5,8,7,0,12,44,7,0,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,2,5
2424,5,178,9,0,12,2285,9,6,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,1,8
2996,3,8,7,0,12,1078,7,0,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,7
6165,5,8,6,0,12,65,6,0,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,6
4249,4,5,11,0,3,1732,11,0,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,11
45,3,8,6,0,12,2087,6,1,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,1,0,6
3361,5,12,9,0,12,3161,9,2,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,0,0,0,1,0,0,9
421,5,155,7,0,6,2559,7,2,1,0,0,0,0,0,0,1,0,0,0,10,13,15,0,0,0,0,0,0,0,0,7
757,5,98,8,0,12,95,8,2,0,0,0,0,1,0,0,1,0,0,0,9,12,19,0,0,0,0,0,0,0,1,7
1660,5,51,7,0,12,2692,7,2,0,0,0,0,0,0,0,1,0,0,0,15,20,25,0,0,,,,,,1,6
6254,5,130,8,0,12,2257,8,1,0,0,0,0,1,0,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,0,8
1295,5,61,7,3,12,278,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,7
1204,5,99,8,0,12,655,8,5,0,0,0,0,0,1,0,1,0,6,9,10,13,25,15,5,0,0,0,0,0,4,4
4065,5,8,7,0,12,25,7,2,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,7
1444,5,76,9,1,7,663,9,5,0,0,0,0,0,0,0,1,0,0,0,9,12,19,0,0,0,0,0,1,0,2,7
4780,4,8,7,0,12,988,7,2,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,0,7
6210,5,48,6,0,12,348,6,1,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,6
5185,5,8,9,1,12,153,9,0,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,9
5070,3,5,6,0,12,3095,6,4,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,6
2717,5,15,7,0,12,33,7,3,0,0,0,0,0,1,0,1,0,5,8,9,12,19,14,4,0,0,0,0,0,1,6
1673,4,8,6,0,12,2458,6,2,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,0,6
6318,4,49,12,0,12,2347,12,7,0,0,0,0,0,0,0,1,0,0,0,10,13,15,0,0,0,0,0,0,0,1,11
4406,5,114,8,0,12,2364,8,5,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,8
1957,3,30,23,1,12,366,23,13,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,23
5301,1,105,10,0,6,4028,10,7,0,0,0,0,0,0,0,1,0,0,0,15,20,25,0,0,0,0,0,0,0,0,10
459,4,8,7,0,12,1437,7,0,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,7
4895,5,30,7,0,2,2777,7,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
705,5,18,6,4,5,30,6,1,0,0,0,0,1,0,0,1,0,0,0,0,9,0,9,0,0,0,0,0,0,0,6
5462,5,18,8,4,5,444,8,0,0,0,0,0,1,0,0,1,0,0,0,9,12,0,0,0,0,0,0,0,0,0,8
6220,5,18,7,4,5,39,7,4,0,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,,,,,,0,7
486,5,36,6,4,5,58,6,0,0,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6
1625,5,8,6,0,12,124,6,1,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,1,5
1323,5,18,8,4,5,366,8,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
5954,3,21,6,2,12,2301,6,4,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,6
1941,1,75,8,0,12,4019,8,5,0,0,0,0,0,0,0,1,0,6,10,15,20,25,25,5,,,,,,0,8
548,3,130,8,0,12,2516,8,5,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,1,7
6222,1,30,7,2,12,4646,7,5,0,0,0,0,0,0,0,1,0,0,0,9,12,19,0,0,,,,,,1,6
2543,4,6,6,0,12,3209,6,0,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,6
4685,5,5,9,0,12,30,9,2,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,1,8
1531,3,100,24,0,12,2410,24,9,0,0,0,0,0,0,0,1,0,0,0,15,20,25,0,0,,,,,,0,24
5063,1,45,6,2,12,2942,6,4,0,0,0,0,0,0,0,1,0,0,0,15,20,25,0,0,,,,,,0,6
4405,3,69,25,0,12,93,25,12,0,1,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,2,23
1627,3,8,7,0,12,1185,7,2,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,7
628,3,8,6,0,12,3246,6,2,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,6
2003,5,138,11,0,6,3322,11,7,0,0,0,0,0,0,0,1,0,0,0,9,12,0,0,0,0,0,0,0,0,1,10
2396,1,100,8,0,12,4176,8,0,0,0,0,0,0,0,0,1,0,0,0,15,20,25,0,0,,,,,,0,8
2772,5,99,9,0,12,519,9,1,0,0,0,0,0,0,0,1,0,0,0,10,13,15,0,0,,,,,,0,9
3523,5,138,9,0,12,320,9,3,0,0,0,0,0,1,0,1,0,0,0,15,20,25,0,0,,,,,,0,9
2900,3,183,13,0,12,3291,13,4,0,1,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,1,12
3220,5,119,19,0,12,702,19,10,0,0,0,0,1,0,0,1,0,0,0,10,13,20,0,0,,,,,,1,18
4022,4,8,6,0,12,2522,6,0,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,6
3300,5,166,17,0,12,3018,17,5,0,0,0,0,0,0,0,1,0,5,8,9,12,0,14,4,0,0,0,1,0,0,17
2406,5,170,6,0,5,660,6,2,0,0,0,0,0,0,0,1,0,6,9,10,13,19,15,5,,,,,,1,5
5120,5,106,7,0,12,2950,7,0,0,0,0,0,0,0,0,1,0,0,0,10,13,0,0,0,0,0,0,0,0,0,7
880,3,6,6,0,12,3083,6,0,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,6
3587,5,158,9,0,12,290,9,6,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,9
6090,5,154,9,0,12,86,9,6,0,0,0,0,0,1,0,1,0,0,0,10,13,6,0,0,,,,,,0,9
6558,4,8,8,0,12,144,8,2,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,1,7
4179,5,225,8,0,5,2867,8,3,0,0,0,0,0,0,0,1,0,6,9,10,13,20,15,5,,,,,,1,7
1229,1,60,6,1,12,3927,6,3,0,0,0,0,0,0,0,1,0,0,0,15,20,25,0,0,,,,,,0,6
5139,4,150,7,0,12,2685,7,7,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,0,7
720,3,12,6,0,12,2738,6,0,0,0,0,0,0,0,0,1,0,0,0,15,20,25,0,0,,,,,,0,6
1707,4,8,6,0,12,2564,6,1,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,1,0,6
5913,2,8,7,0,12,110,7,2,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,1,6
818,5,8,8,0,12,2740,8,2,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,1,7
4296,3,8,19,0,12,2328,19,8,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,4,15
1079,5,87,13,0,12,303,13,7,0,1,0,0,0,1,0,1,0,6,10,15,20,25,25,5,,,,,,1,12
5334,4,26,22,0,12,1528,22,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
6227,5,123,9,2,6,82,9,1,0,0,0,0,0,0,0,1,0,0,8,9,12,19,14,0,0,0,0,0,0,1,8
2491,1,75,10,1,12,3629,10,1,0,0,0,0,0,0,0,1,0,6,10,15,20,25,20,5,0,0,0,0,0,3,7
5550,4,39,9,0,12,2455,9,3,0,0,0,0,0,0,0,1,0,0,0,15,20,25,0,0,,,,,,2,7
1746,4,115,17,0,12,52,17,7,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,1,16
1157,4,38,7,2,12,2496,7,1,0,0,0,0,0,0,0,1,0,0,0,15,20,25,0,0,,,,,,0,7
2915,5,6,7,0,12,30,7,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,7
255,3,64,7,0,12,2371,7,5,0,0,0,0,0,0,0,1,0,0,0,15,20,25,0,0,0,0,0,0,0,0,7
2756,5,165,14,0,12,1986,14,5,0,0,0,0,0,0,1,1,0,0,0,9,12,19,0,0,,,,,,0,14
1144,1,8,6,0,12,3608,6,3,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,0,6
3296,5,172,18,0,12,1465,18,10,0,1,0,0,0,1,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,0,18
528,5,8,8,0,12,2403,8,2,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,8
4689,1,6,7,0,12,2852,7,2,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,7
5623,5,194,7,0,12,150,7,1,0,0,0,0,0,0,1,1,0,5,8,9,12,14,14,4,0,0,0,0,0,1,6
2015,4,8,5,0,12,1963,5,4,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,1,0,5
6274,1,8,6,0,12,6738,6,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,6
4157,1,8,7,0,12,3789,7,4,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,7
4040,5,77,6,2,9,2780,6,1,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,1,5
2433,5,51,17,0,12,1082,17,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15
167,5,99,18,0,12,82,18,8,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,0,18
4856,3,97,17,0,12,1786,17,7,0,0,0,0,0,1,1,1,0,6,9,10,13,20,15,5,,,,,,2,15
4615,5,152,9,0,12,2852,9,6,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,9
154,5,72,8,0,6,89,8,3,0,0,0,0,0,0,1,1,0,0,0,9,12,19,0,0,0,0,0,0,0,0,8
3703,5,114,5,0,12,96,5,4,0,0,0,0,0,0,1,1,0,0,0,9,12,19,0,0,,,,,,0,5
4913,5,121,16,0,12,2664,16,3,0,0,0,0,0,0,1,1,0,0,0,10,13,20,0,0,,,,,,1,15
1798,5,144,24,0,12,95,24,11,0,0,0,0,0,1,0,1,0,6,9,10,13,20,15,5,0,0,0,0,0,2,22
1772,5,127,12,0,12,1080,12,5,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,1,11
1648,5,120,20,0,12,2725,20,9,0,0,0,0,1,1,1,1,0,0,0,10,13,20,0,0,,,,,,0,20
189,5,150,11,0,12,2238,11,4,0,0,0,0,0,0,1,1,0,0,0,10,13,20,0,0,0,0,0,1,0,1,10
1231,5,122,23,0,12,2271,23,9,0,0,0,0,0,1,1,1,0,0,0,9,12,20,0,0,0,0,0,0,0,0,23
4144,4,50,7,0,12,765,7,1,0,1,0,0,0,1,1,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,7
5018,5,110,20,0,12,2889,20,10,0,0,0,0,1,1,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,1,19
3999,4,75,9,0,12,81,9,6,0,0,0,0,0,1,0,1,0,6,9,10,13,20,15,5,0,0,0,0,0,0,9
2561,5,150,7,0,6,333,7,3,1,0,0,0,0,0,1,1,0,0,0,10,13,20,0,0,,,,,,1,6
191,5,120,10,0,12,416,10,6,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,1,9
2218,5,150,13,0,12,270,13,3,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,13
2552,4,135,30,0,12,271,30,12,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,0,30
4448,5,75,8,1,6,2482,8,4,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,8
3719,5,65,11,0,12,2321,11,2,0,0,0,0,0,1,1,1,0,5,8,11,12,19,13,4,0,0,0,1,0,0,11
3924,5,127,23,0,12,798,23,11,0,0,0,0,0,1,0,1,0,0,0,15,20,25,0,0,,,,,,0,23
1596,3,110,21,0,12,1368,21,9,0,1,0,0,0,1,0,1,0,0,0,15,20,25,0,0,,,,,,1,20
942,5,12,6,0,12,2444,6,1,0,0,0,0,0,0,1,1,0,4,4,10,13,20,15,4,,,,,,1,5
875,5,93,10,1,6,1003,10,3,0,0,0,0,0,0,1,1,0,6,9,10,13,12,15,0,,,,,,2,8
5021,5,38,7,1,12,86,7,2,0,0,0,1,0,1,1,1,0,0,0,9,9,0,0,0,,,,,,0,7
6514,5,34,7,3,5,86,7,2,0,0,0,1,0,1,1,1,0,0,0,10,13,0,0,0,,,,,,0,7
3885,3,8,8,0,12,3064,8,1,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,1,1,7
796,3,8,6,0,12,2648,6,0,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,1,0,6
977,3,8,7,0,12,2313,7,3,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,7
2785,5,36,10,3,5,305,10,6,0,0,1,0,1,0,1,1,0,0,0,9,9,0,0,0,0,0,0,1,0,1,9
6543,5,18,8,3,5,2577,8,5,0,0,1,0,1,0,1,1,0,0,0,8,8,0,0,0,0,0,0,1,0,1,7
3180,5,36,7,3,5,654,7,4,0,0,1,0,1,0,1,1,0,0,0,9,9,0,0,0,1,0,0,1,0,0,7
1780,3,71,6,0,12,2500,6,3,0,0,0,0,0,1,1,1,0,0,0,15,20,25,0,0,,,,,,0,6
5374,5,34,6,1,5,99,6,4,0,0,0,1,0,1,1,1,0,0,0,9,12,0,0,0,,,,,,0,6
4292,3,23,6,0,12,2366,6,4,0,0,0,0,0,0,0,1,0,0,0,8,11,18,0,0,0,0,0,0,0,1,5
554,3,46,7,0,12,2415,7,5,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,0,7
3512,3,78,8,0,12,2258,8,5,0,0,0,0,0,0,1,1,0,0,0,15,20,25,0,0,,,,,,0,8
6231,3,10,10,0,12,86,10,2,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,1,9
3015,5,60,11,0,12,2818,11,5,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,1,10
5805,3,24,6,2,6,2804,6,4,0,0,0,0,0,1,1,1,0,0,0,9,12,0,0,0,0,0,0,0,0,1,5
982,5,8,6,0,12,1402,6,4,0,0,0,0,0,1,1,0,1,,,,,,,,0,0,0,0,1,1,5
2926,3,8,6,0,12,2570,6,5,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,1,0,6
922,3,8,6,0,12,2126,6,6,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,6
5369,5,36,6,3,6,75,6,4,0,0,0,0,1,0,1,1,0,0,0,9,12,0,0,0,,,,,,0,6
5639,5,44,20,0,12,2200,20,9,0,0,0,0,0,0,1,1,0,0,0,9,12,19,0,0,0,0,0,1,0,3,17
6086,5,18,7,3,5,82,7,3,0,0,0,1,0,0,0,1,0,0,0,9,12,0,0,0,,,,,,0,7
571,5,150,9,4,12,2832,9,7,0,0,0,0,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,1,0,1,8
1695,5,150,8,4,12,347,8,6,0,0,0,0,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,1,0,1,7
6330,5,18,8,3,6,2983,8,7,0,0,0,0,1,0,1,1,0,0,0,9,12,0,0,0,0,0,0,1,0,0,8
5411,5,90,7,4,12,1545,7,6,0,0,0,0,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,1,0,0,7
5594,5,60,6,4,12,1251,6,5,0,0,0,0,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,1,0,1,5
3219,5,60,10,4,12,1164,10,5,0,0,0,0,0,1,1,1,0,0,0,0,0,19,0,0,0,0,0,1,0,2,8
1341,5,8,8,0,12,1403,8,5,0,1,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,1,7
5198,5,46,6,0,5,311,6,4,0,0,0,0,0,0,1,1,0,0,0,9,12,0,0,0,,,,,,2,4
5067,5,18,7,3,6,1503,7,3,0,0,1,0,1,1,1,1,0,0,0,9,12,0,0,0,0,0,0,1,0,1,6
3317,5,106,18,0,12,2525,18,12,0,0,0,0,0,0,1,1,0,0,0,9,12,19,0,0,0,0,0,1,0,3,15
5663,3,50,7,1,12,1223,7,4,0,0,0,0,0,0,1,1,0,0,0,10,13,25,0,0,,,,,,1,6
398,5,168,12,0,12,92,12,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,3,9
