provider_id,qr_rating,provider_service_type,license_type,total_licensed_capacity,licensed_home_capacity,licensed_infant_capacity,licensed_toddler_capacity,licensed_preschool_capacity,licensed_school_age_capacity,licensed_preschool_and_school_age_capacity,licensed_resident_camp_capacity,licensed_nyo_capacity,capacity_on_site,license_age_days,school_district_operated_program,cccap_fa_status_d1,cccap_authorization_status,head_start,accepts_cccap_on_site,accepting_new_children,openings_infant,openings_toddler,openings_preschool,openings_school_age,hours_of_operation,operating_hours_per_week,licensed_to_serve,has_documented_complaint,has_documented_stage_ii,has_documented_injury_investigation,has_documented_adverse_action,language_amharic,language_arabic,language_chinese,language_english,language_farsi,language_french,language_german,language_hebrew,language_hindi,language_italian,language_japanese,language_other,language_portuguese,language_punjabi,language_russian,language_sign_language,language_spanish,language_tagalog,language_ukrainian,language_urdu,need_cognitive_delays,need_diabetes,need_food_dietary,need_medical_special_procedures,need_none,need_physical_delays_limitations,need_respiratory_illness,need_seizure_disorders,need_social_emotional_behaviors,need_speech_communication,need_willing_to_support,geo_county
4425,1,Child Care Center,Permanent,74.0,0.0,8.0,10.0,0.0,0.0,56.0,0.0,0.0,74.0,9980,False,True,True,False,True,True,0.0,0.0,0.0,0.0,other,40.0,"Infants, Toddlers, Preschool",False,True,True,False,,,,English,,,,,,,,,,,,,,,,,,,Food/Dietary,,,Physical Delays/Limitations,,,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_37
2300,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,8900,False,False,False,False,False,True,,,,,Monday 7:30 AM 5:30 PM Tuesday 7:30 AM 5:30 PM Wednesday 7:30 AM 5:30 PM Thursday 7:30 AM 5:30 PM Friday 7:30 AM 5:30 PM,50.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,,Food/Dietary,,,,,,,,Willing to Support,county_48
2178,2,Child Care Center,Permanent,15.0,,,,0.0,,15.0,,,15.0,4758,False,True,True,False,True,True,0.0,0.0,2.0,0.0,Monday 06:00 AM 05:30 PM Tuesday 06:00 AM 05:30 PM Wednesday 06:00 AM 05:30 PM Thursday 06:00 AM 05:30 PM Friday 06:00 AM 05:30 PM,57.5,Preschool,True,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,,,,,Physical Delays/Limitations,Respiratory Illness,,Social Emotional Behaviors,Speech/Communication,,county_19
2510,1,Child Care Center,Permanent,30.0,,,,0.0,,30.0,,,30.0,11509,False,False,False,False,False,True,0.0,0.0,3.0,0.0,other,51.25,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,Food/Dietary,,,,Respiratory Illness,,,Speech/Communication,Willing to Support,county_32
3892,2,Experienced Family Child Care Home,Permanent,9.0,9.0,0.0,0.0,,0.0,,0.0,0.0,9.0,1964,False,True,False,False,True,True,0.0,0.0,0.0,0.0,Monday 06:00 AM 05:30 PM Tuesday 06:00 AM 05:30 PM Wednesday 06:00 AM 05:30 PM Thursday 06:00 AM 05:30 PM Friday 06:00 AM 05:30 PM,57.5,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Social Emotional Behaviors,,,county_14
1137,1,Experienced Family Child Care Home,Permanent,9.0,9.0,0.0,0.0,,0.0,,0.0,0.0,9.0,3612,False,True,True,False,True,True,0.0,1.0,2.0,0.0,other,39.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,Respiratory Illness,,Social Emotional Behaviors,Speech/Communication,,county_2
317,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,10708,False,False,False,False,False,True,0.0,0.0,0.0,0.0,Monday 7:00 AM 5:30 PM Tuesday 7:00 AM 5:30 PM Wednesday 7:00 AM 5:30 PM Thursday 7:00 AM 5:30 PM Friday 7:00 AM 5:30 PM,52.5,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,Respiratory Illness,,Social Emotional Behaviors,,,county_19
642,2,Experienced Family Child Care Home,Permanent,9.0,9.0,0.0,0.0,,0.0,,0.0,0.0,9.0,622,False,True,False,False,True,True,0.0,0.0,1.0,2.0,other,42.33,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,Respiratory Illness,,Social Emotional Behaviors,,,county_44
1697,1,Child Care Center,Permanent,180.0,,,,180.0,,0.0,,,180.0,1741,True,False,False,False,False,True,0.0,0.0,0.0,0.0,Monday Tuesday Wednesday Thursday Friday,0.0,Preschool,False,False,False,False,,,,,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,,county_19
3713,2,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,11509,False,True,True,True,True,True,2.0,2.0,1.0,2.0,other,62.5,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,,Social Emotional Behaviors,Speech/Communication,,county_20
64,1,Preschool Program,Permanent,16.0,,,,0.0,,16.0,,,16.0,1082,True,False,False,False,False,True,,,,,other,28.0,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,,county_20
1330,1,Child Care Center,Permanent,200.0,,,,200.0,,0.0,,,200.0,3779,False,True,True,True,True,True,0.0,0.0,4.0,0.0,other,33.5,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_19
4136,1,Preschool Program,Permanent,32.0,,,,32.0,,0.0,,,32.0,8663,True,False,False,False,False,True,0.0,0.0,0.0,0.0,Monday 08:00 AM 03:00 PM Tuesday 08:00 AM 03:00 PM Wednesday 08:00 AM 03:00 PM Thursday 08:00 AM 03:00 PM Friday 08:00 AM 03:00 PM,35.0,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_19
697,1,Child Care Center,Permanent,10.0,0.0,0.0,10.0,,0.0,,0.0,0.0,10.0,318,False,False,False,False,False,True,0.0,0.0,0.0,0.0,Monday 08:00 AM 04:30 PM Tuesday 08:00 AM 04:30 PM Wednesday 08:00 AM 04:30 PM Thursday 08:00 AM 04:30 PM,34.0,Toddlers,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,Respiratory Illness,,Social Emotional Behaviors,,,county_9
1464,1,Preschool Program,Permanent,15.0,,,,0.0,,15.0,,,15.0,11509,True,False,False,False,False,True,0.0,0.0,8.0,0.0,other,35.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,,Food/Dietary,,,,,,Social Emotional Behaviors,Speech/Communication,,county_36
3265,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,10975,False,True,True,False,True,True,0.0,2.0,2.0,0.0,Monday 6:00 AM 6:00 PM Tuesday 6:00 AM 6:00 PM Wednesday 6:00 AM 6:00 PM Thursday 6:00 AM 6:00 PM Friday 6:00 AM 6:00 PM,60.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,Food/Dietary,,,Physical Delays/Limitations,Respiratory Illness,,Social Emotional Behaviors,,,county_26
573,1,Preschool Program,Permanent,32.0,,,,32.0,,0.0,,,32.0,3436,True,False,False,False,False,True,0.0,0.0,0.0,0.0,Monday 08:00 AM 03:00 PM Tuesday 08:00 AM 03:00 PM Wednesday 08:00 AM 03:00 PM Thursday 08:00 AM 03:00 PM Friday 08:00 AM 03:00 PM,35.0,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_19
1725,1,Preschool Program,Permanent,60.0,,,,0.0,,60.0,,,60.0,10967,True,True,True,True,True,True,0.0,0.0,0.0,0.0,other,35.0,Preschool,False,False,True,True,,,,English,,,,,,,,,,,,,Spanish,,,,,,,,,,,,,,,county_19
3690,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,9946,False,True,True,False,True,True,2.0,2.0,2.0,0.0,Monday 8:00 AM 5:00 PM Tuesday 8:00 AM 5:00 PM Wednesday 8:00 AM 5:00 PM Thursday 8:00 AM 5:00 PM Friday 8:00 AM 5:00 PM,45.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,Spanish,,,,,,Food/Dietary,,,,,,Social Emotional Behaviors,,,county_19
2557,1,Experienced Family Child Care Home,Permanent,9.0,9.0,0.0,0.0,,0.0,,0.0,0.0,9.0,3944,False,False,False,False,False,True,0.0,0.0,1.0,0.0,Monday 07:00 AM 05:00 PM Tuesday 07:00 AM 05:00 PM Wednesday 07:00 AM 05:00 PM Thursday 07:00 AM 05:00 PM Friday 07:00 AM 05:00 PM,50.0,Home,False,False,True,False,,,,English,,,,,,,,,,,,Sign Language,,,,,Cognitive Delays,,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_11
553,4,Child Care Center,Permanent,70.0,0.0,0.0,10.0,0.0,0.0,60.0,0.0,0.0,70.0,395,True,True,True,False,True,True,0.0,3.0,6.0,0.0,other,31.0,"Toddlers, Preschool",False,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,,,Medical/Special Procedures,,Physical Delays/Limitations,,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,,county_14
4442,2,Child Care Center,Permanent,32.0,,,,32.0,,0.0,,,32.0,8980,False,False,False,False,False,True,,,,,other,33.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,Diabetes,,Medical/Special Procedures,,Physical Delays/Limitations,,,Social Emotional Behaviors,Speech/Communication,,county_10
4066,4,Child Care Center,Permanent,60.0,,,,60.0,,0.0,,,60.0,3700,True,False,False,False,False,True,0.0,0.0,0.0,0.0,other,35.83,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,Spanish,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_1
1979,4,Preschool Program,Permanent,182.0,0.0,10.0,28.0,0.0,0.0,144.0,0.0,0.0,182.0,11509,True,True,True,False,True,True,,,,,other,42.5,"Infants, Toddlers, Preschool",False,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_18
2126,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,11509,False,False,False,False,False,False,0.0,0.0,,,Monday 7:00 AM 6:00 PM Tuesday 7:00 AM 6:00 PM Wednesday 7:00 AM 6:00 PM Thursday 7:00 AM 6:00 PM Friday 7:00 AM 6:00 PM,55.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,,Food/Dietary,,,,,,Social Emotional Behaviors,,,county_11
1493,4,Preschool Program,Permanent,18.0,,,,18.0,,0.0,,,18.0,3204,False,True,False,False,True,True,0.0,0.0,5.0,0.0,other,15.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,Willing to Support,county_3
3068,1,Preschool Program,Permanent,48.0,,,,48.0,,0.0,,,48.0,7924,True,False,False,False,False,True,0.0,0.0,23.0,0.0,other,27.67,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_18
2345,2,Preschool Program,Permanent,26.0,,,,0.0,,26.0,,,26.0,2644,False,False,False,False,False,True,0.0,0.0,13.0,0.0,Monday 07:45 AM 04:00 PM Tuesday 07:45 AM 04:00 PM Wednesday 07:45 AM 04:00 PM Thursday 07:45 AM 04:00 PM,33.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_37
3341,2,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,2726,False,False,False,False,False,True,0.0,1.0,0.0,0.0,Monday 7:30 AM 5:30 PM Tuesday 7:30 AM 5:30 PM Wednesday 7:30 AM 5:30 PM Thursday 7:30 AM 5:30 PM Friday 7:30 AM 5:30 PM,50.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,,,county_11
3437,4,Child Care Center,Permanent,25.0,,,,0.0,,25.0,,,25.0,11509,False,False,False,False,False,True,0.0,0.0,0.0,0.0,Monday 08:00 AM 05:00 PM Tuesday 08:00 AM 05:00 PM Wednesday 08:00 AM 05:00 PM Thursday 08:00 AM 05:00 PM Friday 08:00 AM 05:00 PM,45.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,Respiratory Illness,,Social Emotional Behaviors,,,county_1
2251,1,Experienced Family Child Care Home,Permanent,9.0,9.0,0.0,0.0,,0.0,,0.0,0.0,9.0,9113,False,False,False,False,False,True,0.0,0.0,0.0,0.0,Monday 07:30 AM 05:00 PM Tuesday 07:30 AM 05:00 PM Wednesday 07:30 AM 05:00 PM Thursday 07:30 AM 05:00 PM Friday 07:30 AM 05:00 PM,47.5,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,Physical Delays/Limitations,Respiratory Illness,,,Speech/Communication,,county_3
4459,1,Child Care Center,Permanent,32.0,,,,0.0,,32.0,,,32.0,11509,True,True,False,False,True,True,0.0,0.0,0.0,0.0,Monday 07:00 AM 04:30 PM Tuesday 07:00 AM 04:30 PM Wednesday 07:00 AM 04:30 PM Thursday 07:00 AM 04:30 PM Friday 07:00 AM 04:30 PM,47.5,Preschool,False,True,True,True,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_4
3848,1,Child Care Center,Permanent,15.0,0.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,15.0,7788,False,False,False,False,False,True,1.0,4.0,2.0,0.0,other,28.0,"Infants, Toddlers, Preschool",False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,,county_36
4443,1,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,10276,False,True,True,False,True,True,0.0,0.0,0.0,0.0,Monday 6:00 AM 5:30 PM Tuesday 6:00 AM 5:30 PM Wednesday 6:00 AM 5:30 PM Thursday 6:00 AM 5:30 PM Friday 6:00 AM 5:30 PM,57.5,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,,county_20
954,4,Preschool Program,Permanent,40.0,,,,40.0,,0.0,,,40.0,11509,True,False,False,False,False,True,0.0,0.0,0.0,0.0,other,28.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,Spanish,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,,county_32
1575,1,Child Care Center,Permanent,15.0,,,,0.0,,15.0,,,15.0,8103,True,False,False,False,False,True,0.0,0.0,2.0,0.0,Monday 08:00 AM 04:00 PM Tuesday 08:00 AM 04:00 PM Wednesday 08:00 AM 04:00 PM Thursday 08:00 AM 04:00 PM,32.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,Spanish,,,,,,,,,,,,,,Willing to Support,county_10
300,3,Child Care Center,Permanent,72.0,0.0,0.0,28.0,0.0,0.0,44.0,0.0,0.0,72.0,8154,False,True,True,False,True,True,0.0,8.0,3.0,15.0,Monday 07:00 AM 06:00 PM Tuesday 07:00 AM 06:00 PM Wednesday 07:00 AM 06:00 PM Thursday 07:00 AM 06:00 PM Friday 07:00 AM 06:00 PM,55.0,"Toddlers, Mixed Preschool School Age",False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,,Speech/Communication,Willing to Support,county_19
4325,2,3 under 18 Months Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,8999,False,False,False,False,False,True,1.0,2.0,0.0,0.0,Monday 07:30 AM 05:00 PM Tuesday 07:30 AM 05:00 PM Wednesday 07:30 AM 05:00 PM Thursday 07:30 AM 05:00 PM,38.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,,Food/Dietary,,,Physical Delays/Limitations,Respiratory Illness,,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_15
4038,4,Preschool Program,Permanent,44.0,,,,0.0,,44.0,,,44.0,8714,False,True,False,False,True,True,0.0,0.0,24.0,0.0,other,32.75,Preschool,False,True,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,Respiratory Illness,,,Speech/Communication,,county_46
1007,1,Preschool Program,Permanent,48.0,,,,48.0,,0.0,,,48.0,9223,True,False,False,False,False,True,0.0,0.0,0.0,0.0,other,28.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_19
1472,1,Child Care Center,Permanent,32.0,,,,32.0,,0.0,,,32.0,5537,True,True,True,False,True,True,0.0,0.0,0.0,0.0,other,28.0,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,Respiratory Illness,,Social Emotional Behaviors,,,county_9
3861,4,Child Care Center,Permanent,16.0,,,,0.0,,16.0,,,16.0,3749,True,False,False,False,False,True,0.0,0.0,2.0,0.0,other,28.17,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_22
3065,1,Child Care Center,Permanent,15.0,,,,0.0,,15.0,,,15.0,10150,False,False,False,False,False,True,0.0,2.0,2.0,1.0,Monday 06:30 AM 05:30 PM Tuesday 06:30 AM 05:30 PM Wednesday 06:30 AM 05:30 PM Thursday 06:30 AM 05:30 PM Friday 06:30 AM 05:30 PM,55.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,,,,Respiratory Illness,,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_19
2183,2,Experienced Family Child Care Home,Permanent,9.0,9.0,0.0,0.0,,0.0,,0.0,0.0,9.0,5914,False,True,False,False,True,False,0.0,1.0,1.0,0.0,Monday 06:30 AM 05:30 PM Tuesday 06:30 AM 05:30 PM Wednesday 06:30 AM 05:30 PM Thursday 06:30 AM 05:30 PM Friday 06:30 AM 05:30 PM,55.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,Food/Dietary,,,,Respiratory Illness,,Social Emotional Behaviors,,,county_42
1446,1,Preschool Program,Permanent,30.0,,,,30.0,,0.0,,,30.0,4844,True,False,False,False,False,True,0.0,0.0,0.0,0.0,other,27.33,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_19
2782,4,Child Care Center,Permanent,234.0,0.0,10.0,28.0,0.0,0.0,196.0,0.0,0.0,234.0,518,False,True,False,True,True,True,0.0,0.0,0.0,0.0,other,31.33,Mixed Preschool School Age,True,True,True,True,,,,English,,,,,,,,,,,,,Spanish,,,,,Diabetes,,,,Physical Delays/Limitations,,,Social Emotional Behaviors,,,county_8
438,4,Preschool Program,Permanent,40.0,,,,40.0,,0.0,,,40.0,9821,True,False,False,False,False,False,0.0,0.0,17.0,0.0,Monday 8:30 AM 3:30 PM Tuesday 8:30 AM 3:30 PM Wednesday 8:30 AM 3:30 PM Thursday 8:30 AM 3:30 PM Friday 8:30 AM 3:30 PM,35.0,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_11
2804,2,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,1704,False,False,False,False,False,True,0.0,0.0,3.0,0.0,Monday 06:30 AM 05:00 PM Tuesday 06:30 AM 05:00 PM Wednesday 06:30 AM 05:00 PM Thursday 06:30 AM 05:00 PM Friday 06:30 AM 05:00 PM,52.5,Home,False,False,False,False,,,,,,,,,,,,,,,,,Spanish,,,,,,,,,,,,Social Emotional Behaviors,,,county_28
1813,2,Child Care Center,Permanent,74.0,0.0,10.0,20.0,44.0,0.0,0.0,0.0,0.0,74.0,6555,False,False,False,False,False,True,2.0,0.0,10.0,0.0,Monday 06:30 AM 06:00 PM Tuesday 06:30 AM 06:00 PM Wednesday 06:30 AM 06:00 PM Thursday 06:30 AM 06:00 PM Friday 06:30 AM 06:00 PM,57.5,"Infants, Toddlers, Preschool",True,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,,Food/Dietary,,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_19
292,1,Child Care Center,Permanent,38.0,0.0,0.0,9.0,0.0,0.0,29.0,0.0,0.0,38.0,11509,False,True,True,False,True,True,0.0,9.0,10.0,0.0,other,56.67,"Toddlers, Preschool",False,False,False,False,,,,English,,,,,,,,,,,,,Spanish,,,,,,Food/Dietary,,,,,,,,Willing to Support,county_46
2377,2,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,9980,False,True,True,False,True,True,0.0,0.0,2.0,0.0,Monday 6:30 AM 5:30 PM Tuesday 6:30 AM 5:30 PM Wednesday 6:30 AM 5:30 PM Thursday 6:30 AM 5:30 PM Friday 6:30 AM 5:30 PM,55.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,Spanish,,,,Cognitive Delays,Diabetes,Food/Dietary,,,Physical Delays/Limitations,Respiratory Illness,,,Speech/Communication,,county_46
4303,2,Experienced Family Child Care Home,Permanent,8.0,8.0,0.0,0.0,,0.0,,0.0,0.0,8.0,6291,False,False,False,False,False,True,0.0,0.0,0.0,0.0,Monday 7:00 AM 5:00 PM Tuesday 7:00 AM 5:00 PM Wednesday 7:00 AM 5:00 PM Thursday 7:00 AM 5:00 PM Friday 7:00 AM 5:00 PM,50.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,Food/Dietary,,,Physical Delays/Limitations,Respiratory Illness,,,,Willing to Support,county_11
4141,2,Child Care Center,Permanent,84.0,,,,0.0,,84.0,,,84.0,3707,False,True,True,False,True,True,0.0,0.0,2.0,0.0,other,105.0,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,Spanish,,,,,,Food/Dietary,,,,,,Social Emotional Behaviors,,,county_9
3725,3,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,410,False,True,True,False,True,True,1.0,1.0,1.0,0.0,Monday 07:00 AM 05:30 PM Tuesday 07:00 AM 05:30 PM Wednesday 07:00 AM 05:30 PM Thursday 07:00 AM 05:30 PM Friday 07:00 AM 05:30 PM,52.5,Home,False,True,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,,county_23
1870,5,Experienced Family Child Care Home,Permanent,9.0,9.0,0.0,0.0,,0.0,,0.0,0.0,9.0,7353,False,True,False,False,True,True,0.0,0.0,0.0,0.0,other,52.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,Food/Dietary,,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_41
3860,1,Experienced Family Child Care Home,Permanent,9.0,9.0,0.0,0.0,,0.0,,0.0,0.0,9.0,1197,False,False,False,False,False,True,0.0,0.0,0.0,0.0,Monday 07:00 AM 05:00 PM Tuesday 07:00 AM 05:00 PM Wednesday 07:00 AM 05:00 PM Thursday 07:00 AM 05:00 PM Friday 07:00 AM 05:00 PM,50.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,Food/Dietary,,,Physical Delays/Limitations,Respiratory Illness,,,,Willing to Support,county_20
1761,3,Experienced Family Child Care Home,Permanent,9.0,9.0,0.0,0.0,,0.0,,0.0,0.0,9.0,9243,False,True,True,True,True,True,0.0,0.0,0.0,0.0,other,60.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_3
3222,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,1468,False,True,True,False,True,True,0.0,2.0,0.0,0.0,Monday 7:00 AM 5:00 PM Tuesday 7:00 AM 5:00 PM Wednesday 7:00 AM 5:00 PM Thursday 7:00 AM 5:00 PM Friday 7:00 AM 5:00 PM,50.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Social Emotional Behaviors,,,county_20
4086,1,Child Care Center,Permanent,35.0,,,,0.0,,35.0,,,35.0,5771,False,True,False,False,True,True,0.0,0.0,35.0,0.0,Monday 07:30 AM 05:30 PM Tuesday 07:30 AM 05:30 PM Wednesday 07:30 AM 05:30 PM Thursday 07:30 AM 05:30 PM,40.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,,Food/Dietary,,,Physical Delays/Limitations,,,Social Emotional Behaviors,Speech/Communication,,county_37
1231,1,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,6309,False,False,False,True,False,True,0.0,1.0,1.0,0.0,other,55.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_20
3273,1,Experienced Family Child Care Home,Permanent,9.0,9.0,0.0,0.0,,0.0,,0.0,0.0,9.0,5596,False,False,False,False,False,True,0.0,0.0,0.0,0.0,Monday 07:00 AM 05:00 PM Tuesday 07:00 AM 05:00 PM Wednesday 07:00 AM 05:00 PM Thursday 07:00 AM 05:00 PM Friday 07:00 AM 05:00 PM,50.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,,,,,Physical Delays/Limitations,,,Social Emotional Behaviors,Speech/Communication,,county_46
