provider_id,qr_rating,facility_type,licensed_capacity,num_visits,ages_served,age_min,age_max,license_age_days,special_features,amenity_accredited_by_a_national_organization,amenity_field_trips,amenity_home_pick_up,amenity_provides_care_for_head_start,amenity_provides_nc_pre_k,amenity_provides_transportation,amenity_will_enroll_children_with_special_needs,ratio_1_year_olds_children,ratio_2_year_olds_children,ratio_3_year_olds_children,ratio_4_year_olds_children,ratio_5_12_year_olds_children,ratio_5_year_old_pre_schoolers_children,ratio_infants_children,restriction_daytime_care_only,restriction_enhanced_requirements,restriction_no_cooking,restriction_reduced_ratios,restriction_serves_no_more_than_two,visits_announced_announced
3099,5,CCC,18,8,3 through 6,3,6,306,other,,,,,Provides NC Pre-K,,,0,0,9,9,9,0,0,,,,,,Announced
4283,5,CCC,36,6,3 through 6,3,6,2928,other,,,,,Provides NC Pre-K,,,0,0,0,0,0,0,0,,,,,,
5501,4,FCC,8,6,0 through 12,0,12,1186,Additional Services & Amenities Provides transportation,,,,,,Provides transportation,,,,,,,,,,,,,serves no more than two,
5504,4,FCC,8,8,0 through 12,0,12,1166,Additional Services & Amenities,,,,,,,,,,,,,,,,,,,,Announced
736,4,FCC,8,6,0 through 12,0,12,2949,Additional Services & Amenities,,,,,,,,,,,,,,,,,,,,
532,3,CCC,71,9,0 through 12,0,12,2202,Additional Services & Amenities Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/15 Children 4 Year Olds 0 Adult(s)/20 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/25 Children,,,,,,,,0,0,15,20,25,0,0,,,,,,
347,5,CCC,190,12,0 through 12,0,12,2039,Additional Services & Amenities Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/15 Children,,,,,,Provides transportation,,0,0,10,13,15,0,0,,,,,,
6150,1,FCC,8,7,0 through 12,0,12,144,Additional Services & Amenities,,,,,,,,,,,,,,,,,,,serves no more than two,
451,1,FCC,8,6,0 through 12,0,12,2558,other,,,,,,,,,,,,,,,,,,,,
1333,5,CCC,159,18,0 through 12,0,12,1391,other,,,,,Provides NC Pre-K,Provides transportation,,0,0,12,12,14,0,0,,enhanced requirements,,reduced ratios,,Announced
2195,5,CCC,298,13,0 through 12,0,12,2502,other,,,,Provides care for head start,Provides NC Pre-K,,Will enroll children with special needs,0,0,10,13,15,0,0,,,,,,Announced
4547,4,CCC,99,7,0 through 12,0,12,2598,other,,,,,,Provides transportation,Will enroll children with special needs,0,0,9,9,13,0,0,,,,,,Announced
1300,5,CCC,133,14,0 through 6,0,6,1478,other,,,,,,,Will enroll children with special needs,0,0,9,12,25,0,0,,,,,,Announced
5400,5,CCC,121,18,0 through 12,0,12,2704,Additional Services & Amenities Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,Provides transportation,,0,0,10,13,20,0,0,,,,,,Announced
54,5,CCC,131,13,0 through 12,0,12,2745,other,,,,,,Provides transportation,Will enroll children with special needs,0,0,10,10,11,0,0,,,,,,
4013,5,CCC,95,6,0 through 12,0,12,1424,Additional Services & Amenities Will enroll children with special needs Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/15 Children,,,,,,Provides transportation,Will enroll children with special needs,0,0,10,13,15,0,0,,,,,,
2269,5,CCC,500,16,0 through 12,0,12,2390,Additional Services & Amenities Will enroll children with special needs Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,Provides transportation,Will enroll children with special needs,0,0,10,13,20,0,0,,,,,,Announced
437,4,CCC,60,12,0 through 12,0,12,2496,Additional Services & Amenities Will enroll children with special needs Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/15 Children,,,,,,Provides transportation,Will enroll children with special needs,0,0,10,13,15,0,0,,,,,,Announced
3950,5,CCC,70,8,0 through 12,0,12,2552,Additional Services & Amenities Will enroll children with special needs Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,10,13,20,0,0,,,,,,Announced
1019,5,CCC,36,8,3 through 12,3,12,93,Additional Services & Amenities Will enroll children with special needs Provides care for head start Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/12 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,Provides care for head start,Provides NC Pre-K,,Will enroll children with special needs,0,0,9,12,0,0,0,,,,,,Announced
2747,5,CCC,99,8,0 through 12,0,12,2529,Additional Services & Amenities Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,Provides transportation,,0,0,10,13,20,0,0,,,,,,Announced
4911,5,CCC,90,7,0 through 12,0,12,2910,Additional Services & Amenities Will enroll children with special needs Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,10,13,20,0,0,,,,,,Announced
2034,5,CCC,35,15,0 through 12,0,12,2461,Additional Services & Amenities Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,,,0,0,10,13,20,0,0,,,,,,Announced
3967,3,CCC,70,8,0 through 12,0,12,3272,Additional Services & Amenities Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,,,0,0,10,13,20,0,0,,,,,,Announced
745,5,CCC,92,9,0 through 12,0,12,393,other,,,,,Provides NC Pre-K,,Will enroll children with special needs,0,0,9,12,19,0,0,,,,,,Announced
6085,4,FCC,8,6,0 through 12,0,12,3299,Additional Services & Amenities Provides transportation,,,,,,Provides transportation,,,,,,,,,,,,,serves no more than two,
5213,5,CCC,36,7,3 through 5,3,5,2640,Additional Services & Amenities Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/9 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,,Provides NC Pre-K,,,0,0,9,9,0,0,0,,,,reduced ratios,,
754,5,CCC,71,7,1 through 5,1,5,87,other,,Field Trips,Home Pick Up,Provides care for head start,,,Will enroll children with special needs,0,0,10,13,0,0,0,,,,,,Announced
91,5,CCC,18,9,3 through 5,3,5,2224,other,,,,,Provides NC Pre-K,,Will enroll children with special needs,0,0,9,12,0,0,0,,,,reduced ratios,,Announced
3100,5,CCC,18,10,3 through 5,3,5,653,other,,,,,Provides NC Pre-K,,Will enroll children with special needs,0,0,9,9,0,0,0,,,,reduced ratios,,Announced
4998,5,CCC,20,7,3 through 5,3,5,303,other,,,,,Provides NC Pre-K,,Will enroll children with special needs,0,0,9,12,0,0,0,,,,reduced ratios,,
5427,4,CCC,95,7,0 through 12,0,12,2776,Additional Services & Amenities Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,Provides transportation,,0,0,10,13,20,0,0,,,,,,
3164,5,CCC,54,10,1 through 5,1,5,93,other,,,,Provides care for head start,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,10,13,0,0,0,,,,,,Announced
2884,5,CCC,45,10,2 through 12,2,12,628,other,,Field Trips,,,,Provides transportation,Will enroll children with special needs,0,0,9,12,19,0,0,,,,reduced ratios,,Announced
4224,3,CCC,53,10,0 through 12,0,12,2250,Additional Services & Amenities Will enroll children with special needs Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/15 Children 4 Year Olds 0 Adult(s)/20 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/25 Children,,,,,,,Will enroll children with special needs,0,0,15,20,25,0,0,,,,,,Announced
1655,3,CCC,49,7,0 through 12,0,12,1718,Additional Services & Amenities Will enroll children with special needs Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,,Will enroll children with special needs,0,0,10,13,20,0,0,,,,,,Announced
5889,5,CCC,60,7,3 through 12,3,12,183,Additional Services & Amenities Provides care for head start Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,Provides care for head start,Provides NC Pre-K,Provides transportation,,0,0,10,13,20,0,0,,,,,,Announced
767,4,CCC,65,5,0 through 12,0,12,3196,Additional Services & Amenities Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,Provides NC Pre-K,,,0,0,10,13,20,0,0,,,,,,
438,5,CCC,122,7,0 through 5,0,5,65,Additional Services & Amenities Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/12 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,,,,,0,0,9,12,0,0,0,,,,,,
119,5,CCC,70,7,3 through 12,3,12,172,other,,,,Provides care for head start,,Provides transportation,Will enroll children with special needs,0,0,10,13,20,0,0,,,,,,Announced
2968,5,CCC,72,9,0 through 12,0,12,2479,Additional Services & Amenities Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/12 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/19 Children,,,,,Provides NC Pre-K,Provides transportation,,0,0,9,12,19,0,0,,,,,,
1877,5,FCC,10,5,0 through 12,0,12,101,Additional Services & Amenities Provides transportation,,,,,,Provides transportation,,,,,,,,,,,,,,
1799,5,FCC,8,8,0 through 12,0,12,1177,Additional Services & Amenities,,,,,,,,,,,,,,,,,,,,Announced
3495,5,CCC,47,7,2 through 12,2,12,3203,Additional Services & Amenities Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,Provides NC Pre-K,Provides transportation,,0,0,10,13,20,0,0,,,,,,
3319,5,CCC,35,5,0 through 12,0,12,3169,other,,,,,,,,0,0,9,20,25,0,0,,,,,,Announced
1577,5,CCC,93,7,0 through 12,0,12,2546,Additional Services & Amenities Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,Provides NC Pre-K,,,0,0,10,13,20,0,0,,,,,,
6126,4,CCC,38,7,0 through 12,0,12,3251,Additional Services & Amenities Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/12 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/19 Children,,,,,,Provides transportation,,0,0,9,12,19,0,0,,,,,,
1321,5,CCC,60,8,0 through 12,0,12,2636,Additional Services & Amenities Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,Provides NC Pre-K,Provides transportation,,0,0,10,13,20,0,0,,,,,,
346,4,CCC,77,8,0 through 12,0,12,2686,Additional Services & Amenities Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,Provides NC Pre-K,Provides transportation,,0,0,10,13,20,0,0,,,,,,
5931,5,CCC,138,30,0 through 12,0,12,700,Additional Services & Amenities Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,Provides transportation,,0,0,10,13,20,0,0,,,,,,Announced
4515,5,CCC,64,6,1 through 12,1,12,2551,Additional Services & Amenities Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,Provides NC Pre-K,Provides transportation,,0,0,10,13,20,0,0,,,,,,
2536,4,CCC,84,7,0 through 12,0,12,2910,Additional Services & Amenities Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,,,0,0,10,13,20,0,0,,,,,,
1818,5,CCC,54,6,3 through 5,3,5,2584,Additional Services & Amenities Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/12 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,,Provides NC Pre-K,,,0,0,9,12,0,0,0,,,,,,
1369,5,CCC,36,8,3 through 5,3,5,577,Additional Services & Amenities Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/12 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,,Provides NC Pre-K,,,0,0,9,12,0,0,0,,,,,,
3369,3,FCC,8,5,0 through 12,0,12,2244,Additional Services & Amenities,,,,,,,,,,,,,,,,,,,,Announced
196,3,FCC,8,7,0 through 12,0,12,289,Additional Services & Amenities,,,,,,,,,,,,,,,,,,,,
5282,5,CCC,84,8,3 through 5,3,5,469,other,,,,,Provides NC Pre-K,,,0,0,9,12,0,0,0,,,,,,
1006,5,CCC,18,9,3 through 5,3,5,2647,Additional Services & Amenities Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/12 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,,Provides NC Pre-K,,,0,0,9,12,0,0,0,,,,reduced ratios,,Announced
2315,4,CCC,92,5,0 through 12,0,12,633,Additional Services & Amenities Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,,,0,0,10,13,20,0,0,,,,,,
3191,5,FCC,8,7,0 through 12,0,12,3225,Additional Services & Amenities,,,,,,,,,,,,,,,,,,,,
4313,5,FCC,8,6,0 through 12,0,12,2278,Additional Services & Amenities,,,,,,,,,,,,,,,,,,,serves no more than two,
5525,5,CCC,62,8,0 through 12,0,12,698,Additional Services & Amenities Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/12 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/19 Children,,,,,Provides NC Pre-K,,,0,0,9,12,19,0,0,,,,,,
3408,1,CCC,97,6,0 through 12,0,12,2304,Additional Services & Amenities Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/15 Children 4 Year Olds 0 Adult(s)/20 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/25 Children,,,,,,,,0,0,15,20,25,0,0,,,,,,
4172,5,CCC,36,8,4 through 5,4,5,577,other,,,,,Provides NC Pre-K,,,0,0,0,12,0,0,0,,,,,,
3898,5,CCC,36,6,3 through 5,3,5,648,Additional Services & Amenities Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/12 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,,Provides NC Pre-K,,,0,0,9,12,0,0,0,,,,,,
1116,4,CCC,125,7,0 through 12,0,12,1158,Additional Services & Amenities Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,,,0,0,10,13,20,0,0,,,,,,Announced
6442,5,CCC,110,13,other,3,11,674,other,,,,,,,,0,0,0,0,19,0,0,,,,,,Announced
616,5,CCC,75,8,2 through 12,2,12,2619,Additional Services & Amenities Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,Provides NC Pre-K,Provides transportation,,0,0,10,13,20,0,0,,,,,,
364,5,CCC,72,9,4 through 5,4,5,2936,other,,,,,Provides NC Pre-K,,,0,0,0,12,0,0,0,,,,,,
2527,4,FCC,8,8,0 through 12,0,12,883,Additional Services & Amenities,,,,,,,,,,,,,,,,,,,serves no more than two,
4798,5,CCC,135,8,2 through 6,2,6,82,other,,Field Trips,Home Pick Up,Provides care for head start,Provides NC Pre-K,Provides transportation,,0,0,10,13,20,0,0,,,,,,Announced
1822,5,CCC,82,6,2 through 12,2,12,3078,Additional Services & Amenities Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,,,0,0,10,13,20,0,0,,,,,,
