provider_id,qr_rating,has_license_number,dhhs_matched,program_type,capacity,full_time_staff,part_time_staff,num_accreditations,dhhs_license_type,dhhs_capacity,dhhs_ages_from,dhhs_ages_to,dhhs_age_from_months,dhhs_age_to_months,dhhs_days_open,dhhs_days_open_count,dhhs_hours_from,dhhs_hours_to,dhhs_hours_from_minutes,dhhs_hours_to_minutes,dhhs_hours_open_minutes,dhhs_issue_year,accreditation_name,age_infants,age_preschool,age_school_age,age_toddlers,day_friday,day_monday,day_saturday,day_sunday,day_thursday,day_tuesday,day_wednesday,info_accepts_child_care_subsidy,info_serves_children_with_special_needs,geo_county
934,1,True,True,Child Care Center,115.0,10.0,7.0,0,Child Care Center,115,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1830,390.0,1110.0,720.0,2012,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
1057,1,True,True,Child Care Center,207.0,13.0,6.0,0,Child Care Center,207,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2011,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
825,1,True,True,Child Care Center,90.0,10.0,5.0,1,Child Care Center,90,6 WKS,10 YRS,1.38,120.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2024,other,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_16
1718,3,True,True,Child Care Center,181.0,30.0,6.0,1,Child Care Center,181,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0630,1830,390.0,1110.0,720.0,2020,other,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_16
1962,2,True,True,Child Care Center,140.0,17.0,3.0,0,Child Care Center,140,6 WKS,12 YRS,1.38,144.0,MTWRF,5,0600,1800,360.0,1080.0,720.0,2024,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
2690,3,True,True,Child Care Center,80.0,8.0,,0,Child Care Center,80,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2022,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
39,2,True,True,Child Care Center,116.0,17.0,6.0,0,Child Care Center,116,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2022,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_16
1348,2,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home I,10,6 WKS,6 YRS,1.38,72.0,MTWTHF,5,other,1715,435.0,1035.0,600.0,2024,,,,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_6
2312,1,True,True,Child Care Center,120.0,6.0,3.0,0,Child Care Center,120,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2019,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
2293,2,True,True,Child Care Center,120.0,21.0,16.0,0,Child Care Center,120,6 WKS,13 YRS,1.38,156.0,MTWTF,5,0500,1900,300.0,1140.0,840.0,1997,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_6
2162,1,True,True,Family Child Care Home,12.0,3.0,2.0,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTFSS,7,0600,,360.0,,,2005,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
2763,5,True,True,Family Child Care Home,12.0,,,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2017,,,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_6
1939,2,True,True,Family Child Care Home,12.0,2.0,,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2006,,,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_13
443,4,True,True,Child Care Center,55.0,9.0,,0,Child Care Center,55,6 WKS,6 YRS,1.38,72.0,MTWTHF,5,0700,1800,420.0,1080.0,660.0,2006,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
376,1,True,True,Child Care Center,30.0,5.0,1.0,0,Child Care Center,30,3 YRS,12 YRS,36.0,144.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2004,,,,,,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_20
1128,5,True,True,Child Care Center,150.0,35.0,17.0,0,Child Care Center,150,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2022,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_33
38,3,False,False,Head Start,,4.0,2.0,0,,,,,,,,,,,,,,,,,Preschool,,,,,,,,,,,Serves children with special needs,
2105,1,True,True,Family Child Care Home,10.0,1.0,1.0,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,other,,1320.0,,,2020,,,Preschool,,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,,,county_33
964,1,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0730,1730,450.0,1050.0,600.0,2022,,Infants,,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_42
813,1,True,True,Child Care Center,44.0,6.0,,0,Child Care Center,44,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2010,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
166,1,True,True,Child Care Center,46.0,3.0,1.0,0,Child Care Center,46,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0600,,360.0,,,2016,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
3163,2,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0700,,420.0,,,2025,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_33
427,1,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2018,,,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,,,county_33
3208,1,True,True,Family Child Care Home,12.0,1.0,1.0,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2017,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_30
